block_id,doc_id,h_level,block_type,original_text,status,pau_id,O,A,A_type,S_scope,S_focus,S_stage,S_type,pau_final,t_level_base,t_level_adjusted,is_leaf_candidate,validation_issues
DF0459_044,DF0459,H3,title,2.优化简化安检流程。,valid,PAU_002,安检流程,简化,substantive,[],[],[],[],简化安检流程,T3,T3,True,[]
DF0459_048,DF0459,H3,title,4.推进智慧物流建设。,valid,PAU_001,智慧物流建设,推进,substantive,[],"[""智慧""]",[],[],智慧物流建设,T2,T2,False,[]
DF0459_045,DF0459,NA,body,落实民航行业管理部门关于完善货运安保链条管理的部署要求，支持各机场在电子产品、集成电路、生物医药等重点行业建立基于信用管理的托运人白名单制度，探索各安检责任主体间白名单互认，提升安检效率。支持省内航空异地货站与口岸机场建立系统联通，实行“一次安检”。南京禄口、无锡硕放等机场加快开展跨境电商货物便利化运输，建立特货敏货便利化运输准入机制，在做好数据对接、分类识别等基础上，有效简化化妆品、含锂电池、弱磁类等货物收运手续。（民航江苏安全监管局、东部机场集团按职责分工负责）,valid,PAU_001,部署要求,落实,operational,"[""民航""]",[],[],[],民航部署要求,T2,T3,False,[]
DF0459_045,DF0459,NA,body,落实民航行业管理部门关于完善货运安保链条管理的部署要求，支持各机场在电子产品、集成电路、生物医药等重点行业建立基于信用管理的托运人白名单制度，探索各安检责任主体间白名单互认，提升安检效率。支持省内航空异地货站与口岸机场建立系统联通，实行“一次安检”。南京禄口、无锡硕放等机场加快开展跨境电商货物便利化运输，建立特货敏货便利化运输准入机制，在做好数据对接、分类识别等基础上，有效简化化妆品、含锂电池、弱磁类等货物收运手续。（民航江苏安全监管局、东部机场集团按职责分工负责）,valid,PAU_002,托运人白名单制度,支持,intent,"[""机场"", ""电子产品"", ""集成电路"", ""生物医药""]",[],[],[],机场在重点行业建立基于信用管理的托运人白名单制度,T3,T4,True,[]
DF0459_045,DF0459,NA,body,落实民航行业管理部门关于完善货运安保链条管理的部署要求，支持各机场在电子产品、集成电路、生物医药等重点行业建立基于信用管理的托运人白名单制度，探索各安检责任主体间白名单互认，提升安检效率。支持省内航空异地货站与口岸机场建立系统联通，实行“一次安检”。南京禄口、无锡硕放等机场加快开展跨境电商货物便利化运输，建立特货敏货便利化运输准入机制，在做好数据对接、分类识别等基础上，有效简化化妆品、含锂电池、弱磁类等货物收运手续。（民航江苏安全监管局、东部机场集团按职责分工负责）,valid,PAU_003,白名单互认,探索,intent,"[""安检责任主体""]",[],[],[],安检责任主体间白名单互认,T3,T4,True,[]
DF0459_045,DF0459,NA,body,落实民航行业管理部门关于完善货运安保链条管理的部署要求，支持各机场在电子产品、集成电路、生物医药等重点行业建立基于信用管理的托运人白名单制度，探索各安检责任主体间白名单互认，提升安检效率。支持省内航空异地货站与口岸机场建立系统联通，实行“一次安检”。南京禄口、无锡硕放等机场加快开展跨境电商货物便利化运输，建立特货敏货便利化运输准入机制，在做好数据对接、分类识别等基础上，有效简化化妆品、含锂电池、弱磁类等货物收运手续。（民航江苏安全监管局、东部机场集团按职责分工负责）,valid,PAU_004,安检效率,提升,direction,[],[],[],[],安检效率,T2,T2,False,[]
DF0459_045,DF0459,NA,body,落实民航行业管理部门关于完善货运安保链条管理的部署要求，支持各机场在电子产品、集成电路、生物医药等重点行业建立基于信用管理的托运人白名单制度，探索各安检责任主体间白名单互认，提升安检效率。支持省内航空异地货站与口岸机场建立系统联通，实行“一次安检”。南京禄口、无锡硕放等机场加快开展跨境电商货物便利化运输，建立特货敏货便利化运输准入机制，在做好数据对接、分类识别等基础上，有效简化化妆品、含锂电池、弱磁类等货物收运手续。（民航江苏安全监管局、东部机场集团按职责分工负责）,valid,PAU_005,系统联通,支持,intent,"[""省内"", ""航空异地货站"", ""口岸机场""]",[],[],[],省内航空异地货站与口岸机场系统联通,T3,T4,True,[]
DF0459_045,DF0459,NA,body,落实民航行业管理部门关于完善货运安保链条管理的部署要求，支持各机场在电子产品、集成电路、生物医药等重点行业建立基于信用管理的托运人白名单制度，探索各安检责任主体间白名单互认，提升安检效率。支持省内航空异地货站与口岸机场建立系统联通，实行“一次安检”。南京禄口、无锡硕放等机场加快开展跨境电商货物便利化运输，建立特货敏货便利化运输准入机制，在做好数据对接、分类识别等基础上，有效简化化妆品、含锂电池、弱磁类等货物收运手续。（民航江苏安全监管局、东部机场集团按职责分工负责）,valid,PAU_006,一次安检,实行,operational,[],[],[],[],一次安检,T3,T3,True,[]
DF0459_045,DF0459,NA,body,落实民航行业管理部门关于完善货运安保链条管理的部署要求，支持各机场在电子产品、集成电路、生物医药等重点行业建立基于信用管理的托运人白名单制度，探索各安检责任主体间白名单互认，提升安检效率。支持省内航空异地货站与口岸机场建立系统联通，实行“一次安检”。南京禄口、无锡硕放等机场加快开展跨境电商货物便利化运输，建立特货敏货便利化运输准入机制，在做好数据对接、分类识别等基础上，有效简化化妆品、含锂电池、弱磁类等货物收运手续。（民航江苏安全监管局、东部机场集团按职责分工负责）,valid,PAU_007,跨境电商货物便利化运输,开展,operational,"[""南京禄口"", ""无锡硕放"", ""跨境电商""]",[],[],[],南京禄口、无锡硕放等机场跨境电商货物便利化运输,T3,T4,True,[]
DF0459_045,DF0459,NA,body,落实民航行业管理部门关于完善货运安保链条管理的部署要求，支持各机场在电子产品、集成电路、生物医药等重点行业建立基于信用管理的托运人白名单制度，探索各安检责任主体间白名单互认，提升安检效率。支持省内航空异地货站与口岸机场建立系统联通，实行“一次安检”。南京禄口、无锡硕放等机场加快开展跨境电商货物便利化运输，建立特货敏货便利化运输准入机制，在做好数据对接、分类识别等基础上，有效简化化妆品、含锂电池、弱磁类等货物收运手续。（民航江苏安全监管局、东部机场集团按职责分工负责）,valid,PAU_008,特货敏货便利化运输准入机制,建立,substantive,[],[],[],[],特货敏货便利化运输准入机制,T3,T3,True,[]
DF0459_045,DF0459,NA,body,落实民航行业管理部门关于完善货运安保链条管理的部署要求，支持各机场在电子产品、集成电路、生物医药等重点行业建立基于信用管理的托运人白名单制度，探索各安检责任主体间白名单互认，提升安检效率。支持省内航空异地货站与口岸机场建立系统联通，实行“一次安检”。南京禄口、无锡硕放等机场加快开展跨境电商货物便利化运输，建立特货敏货便利化运输准入机制，在做好数据对接、分类识别等基础上，有效简化化妆品、含锂电池、弱磁类等货物收运手续。（民航江苏安全监管局、东部机场集团按职责分工负责）,valid,PAU_009,货物收运手续,简化,operational,"[""化妆品"", ""含锂电池"", ""弱磁类""]",[],[],[],化妆品、含锂电池、弱磁类货物收运手续简化,T3,T4,True,[]
DF0459_047,DF0459,NA,body,符合条件的机场实施7×24小时无障碍预约通关，根据需要设置邮件快件、跨境电商、转关货物通关绿色通道。积极探索出口货物收运分流、出口空运联程转关快速验放、出口电商货物安检收运理货“三合一”新模式。有序推广“卡车航班”“机坪直提”模式，力争实现跨境货物一次申报、一次验放。对进口重要设备、关键零部件、生物医药等实施通关查验便利化措施。推广应用提前申报、两步申报、两段准入等通关模式。（南京海关、东部机场集团按职责分工负责）,parse_failed,,,,,,,,,,,,,"[""parse_failed""]"
DF0459_049,DF0459,NA,body,推动口岸机场、航空公司、货代企业、航空异地货站及查验监管单位数据互联共享，加快形成以航空电子运单为基础的航空物流操作流程，力争实现单证“无纸化”流转和人员“零接触”交流。针对高附加值货物积极争取将主（分）运单管理模式细化到最小包装单元，构建货物提取时间精准可控、位置实时可查、状态全面感知的全流程追踪服务体系。建立开放的客户导向的航空物流公共服务平台，为航司、机场、货代、货主以及海关等部门提供全过程一体化信息服务，有效提升航空物流效率和监管能力。具备条件的机场加快AI技术应用，逐步实现智能审图替代人工审图，提升安检、通关效率。（省发展改革委、省交通运输厅、省商务厅、南京海关、民航江苏安全监管局、东部机场集团按职责分工负责）,parse_failed,,,,,,,,,,,,,"[""parse_failed""]"
